recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
740,F5164894,F5164894-002,DATOS,SWITCH,TELGUA,13/08/2023 08:00:25,13/08/2023 15:15:43,7.26,Guatemala,OCCIDENTE,CANTEL,andy.garcia,13/08/2023 12:05:23,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,mynor.adqui,CANTEL,CAIDA PARCIAL,FUERA DE SERVICIO,13/08/2023 08:00:23,13/08/2023 12:56:06,"CANTEL
GUATEMALA || QCANGTCAN1T1A02A151BM3 || =INTERFACEDOWN || GIGABITETHERNET0/4/9 || DOWN ||  ||  || CANTEL || 10.87.8.134

MSAN_FABRICA_CANTEL-QCANGTFCN1C1A01A06COA0_MA5600T_(10.102.133.69), OMKSTATE DOWN
           ::::RAW DATA::::
            OMKID = 64D89CACB4235913692E22BB",4,0,2,Closed,FRONT OFFICE,joser.marroquin,ROEDORES O INSECTOS,FIBRA OPTICA,closed,f,,,,13-AUG-23," SE LLAMA A CELSO MANOLO; TEL 58265386, INDICA QUE CONFIRMA BYRON RODRIGUEZ DE ""IP"" QUE EL SITIO YA OPERATIVO EL INTERFACE. SE REHICIERON FUSIONES EN EL ODF, QUE FUERA DAÑADO POR ROEDORES. CANTEL HACIA",1,0,14.812087,-91.948893,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
741,F5164997,F5164997-001,CONMUTACION,IMS_ACCESO,TELGUA,13/08/2023 09:31:43,13/08/2023 15:20:00,5.8,Guatemala,ORIENTE,SANTO TOMAS DE CASTILLA UR,tmipuser,13/08/2023 09:59:16,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,cindy.depaz,GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M02_IPBAGTST_OLT_STO_TOMAS_DE_CASTILLA,CAIDA PARCIAL,INCIDENTE CONMUTACION,13/08/2023 09:07:52,13/08/2023 15:04:12,"GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M02_IPBAGTST_OLT_STO_TOMAS_DE_CASTILLA

Huawei/U2000;167773350;/rack=1/shelf=0/slot=12/domain=UNKNOWN/port=2
native ProbableCause=The feeder fiber is broken or OLT can not receive any expected optical si",1,0,2,Closed,FRONT OFFICE,joser.marroquin,FALLA DE RED COMERCIAL,FIBRA OPTICA,closed,f,,,,13-AUG-23," DANI ANDRINO  CONFIRMA CON GUSTAVO TOBAR DE BO CX, QUE ERA AFECTACION ERA POR ENERGIA ELECTRICA, RETORNO ENERGIA EN EL SITIO QUEDANDO OPERATIVO., SE CONFIRMA TAMBIEN CON SUPERVISOR JORGE MARIO PAIZ  Y",1,0,no brindo,no brinda,BACKBONE,SI,5.CAUSAS NATURALES / DAÑO / ACCIDENTE / ROBO DE INFRAESTRUC,5.1 CAMBIO E INSTALACION DE POSTE DE MADERA C/HERRAJES,,
742,F5165430,F5165430-001,DATOS,SWITCH,TELGUA,13/08/2023 16:59:17,13/08/2023 18:56:42,1.96,Guatemala,OCCIDENTE,SAN PABLO,andy.garcia,13/08/2023 18:10:17,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,SAN PABLO,CAIDA PARCIAL,FUERA DE SERVICIO,13/08/2023 16:59:14,13/08/2023 18:40:13,"SAN PABLO
GT | ALARMA: LINK DOWN | DESCRIPCION: LINK DOWN | EQUIPO: NSPAGTSPN1D1A01A13ENM2 | PUERTO: GIGABITETHERNET0/2/1 INTERFAZ GENERICA
TIPO DE EQUIPO: ATN910C - DIRECCION IP: 10.72.199.106
CAUSA PROBABLE: THE LINK BREAKS WHEN THE INTERFACE CHANGES TO DOWN.
DESCRIPCION DE ALARMA (ESP): ENLACE CA",4,0,2,Closed,FRONT OFFICE,joser.marroquin,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,13-AUG-23," CARLOS  FUENTES INDCIA QUE SE ENCONTRO DAÑO  EN  MUFA   SE REALIZARON 2 FUSIONES   SERVICIO  OPERATIVO  VALIDO    BYERON  RODRIGUEZ DE GESTION   ATENDIERON   OSCAR RODAS,  CARLOS MAZARIEGOS, ALEJANDRO",1,0,14.927440,-92.0011220,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,CC_MP_GT_SAN_PABLO_SAN_MARCOS,
743,F5165510,F5165510-002,CONMUTACION,IMS_ACCESO,TELGUA,13/08/2023 18:35:34,14/08/2023 01:56:28,7.35,Guatemala,METROPOLITANA,VILLA NUEVA UR,tmipuser,13/08/2023 21:38:16,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,juan.donis,GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M01_GVNUGTVN_OLT_VILLA_NUEVA,CAIDA PARCIAL,INCIDENTE CONMUTACION,13/08/2023 18:20:00,13/08/2023 23:40:36,"GT - FIBRA DE ALIMENTACION ESTA ROTA U OLT NO PUEDE RECIBIR SENALES OPTICAS EN H903GPHF DEL GPON M01_GVNUGTVN_OLT_VILLA_NUEVA

Huawei/U2000;167772184;/rack=1/shelf=0/slot=2/domain=UNKNOWN/port=1
native ProbableCause=The feeder fiber is broken or OLT can not receive any expected optical signals(LOS),",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,14-AUG-23, EDWIN SEGURA INDICA QUE SE REHICIERON 24 FUSIONES DE FIBRA DEJANDO TODO OK. CONFIRMA MAYCOL ESTRADA DE BO CX Y SAMUEL ROSA DE CX,0,1,14.52824,-90.58708,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
744,F5165740,F5165740-001,DATOS,ROUTER,TELGUA,14/08/2023 01:19:55,14/08/2023 08:54:36,7.58,Guatemala,OCCIDENTE,SAN PEDRO JOCOPILAS CELDA,tmipuser,14/08/2023 01:30:04,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: KSPJGTPJN1W1A01A22ENM2 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,14/08/2023 00:59:45,14/08/2023 08:53:13,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: KSPJGTPJN1W1A01A22ENM2 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.178.80.9
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Desc",1,0,2,Closed,GT - F.O MOVIL,juan.leon,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,14-AUG-23," -*-+*-* MYNOR CELADA INDICA QUE SE ENCUENTRA DAÑO A 2900 DE CENTRAL QUICHE A SAN PEDRO JOCOPILAS , SE INSTALAN 200 MTS DE CABLE Y SE REALIZAN 2 EMPALMES DE 12 FUSIONES CADA UNO  SE LLAMA A 24206380 B.",0,17,15.054550,-91.154550,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,CC_MP_GT_JOCOPILAS,
745,F5166268,F5166268-001,DATOS,ROUTER,TELGUA,14/08/2023 11:33:32,14/08/2023 15:56:48,4.39,Guatemala,METROPOLITANA,VILLA DE GUADALUPE,tmipuser,14/08/2023 12:28:18,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,mynor.adqui,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GNCYGTVGN1T1E05B02EIM3 | Puerto: GigabitEthernet4/1/3 CTP /sub_port=3868 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,14/08/2023 11:25:33,14/08/2023 15:43:03,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GNCYGTVGN1T1E05B02EIM3 | Puerto: GigabitEthernet4/1/3 CTP /sub_port=3868 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.19
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP):",1,0,2,Closed,FRONT OFFICE,sergior.portillo,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,f,,,,14-AUG-23," SE COMUNICA GERSON OSORIO INDICA QUE OSVALDO GARCIA, MYNOR HERNANDEZ , CRECENCIO CANAWI, DAVID PAREDEZ,SAMUEL ROMAN Y BRAYAM PALMO APOYARON EN LOS TRABAJOS  POR TRABAJOS MUNICIPALES SE PROVOCO EL CORT",1,0,145678,90.535898,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
746,F5166306,F5166306-004,TRANSMISION,FIBRA OPTICA,TELGUA,14/08/2023 11:55:39,15/08/2023 16:24:52,28.49,Guatemala,OCCIDENTE,SOLOLA UR,siguenza.cristian,14/08/2023 14:53:16,FRONT OFFICE,WO - CCR GT,WO - UFINET,rodriguez.brayan,ALARMA DE LOS OF SIGNAL A NIVEL DE STM64 ENTRE LOS SITIOS DE SOLOLA - LA FLORESTA ANILLO 27,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,14/08/2023 11:55:35,15/08/2023 15:57:34,ALARMA DE LOS OF SIGNAL A NIVEL DE STM64 ENTRE LOS SITIOS DE SOLOLA - LA FLORESTA ANILLO 27,4,0,Falla sin Afectación,Closed,FRONT OFFICE,sergior.portillo,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,15-AUG-23, 15/08/2023 02:15 PM ESTIMADO CLIENTE FAVOR VALIDAR EL ESTADO ACTUAL DE SU SERVICIO CAUSA: AVERÍA EN FIBRA ÓPTICA/VANDALISMO/ARMA DE FUEGO SOLUCIÓN: SE REALIZO CRUCE DE HILOS  CONFIRMA PABLO RODRIGUEZ ,0,0,no brinda,no brinda,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,,
747,F5167018,F5167018-002,TRANSMISION,RADIOS SDH,TELGUA,14/08/2023 21:23:08,15/08/2023 06:47:37,9.41,Guatemala,CENTRAL,SANTA CATARINA MITA SHELTER,tmipuser,14/08/2023 21:59:57,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,romeoe.luna,ALCATEL_NE .gt.tx.JSCMGTSCHM0_S8 OPTICALSPITTPBIDIRECTIONAL 1-1-9,INTERMITENCIA,ESTACIONES REPETIDORAS FUERA DE SERVICIO POR CORTE DE ENERGÍA INTERNA,14/08/2023 21:11:49,15/08/2023 06:27:10,"ManagedObject: ALCATEL_NE .gt.tx.JSCMGTSCHM0_S8 OPTICALSPITTPBIDIRECTIONAL 1-1-9
AddText: Loss Of Signal JSCMGTSCHM0_S8/r01sr1sl09/port#01-OpS",3,0,3,Closed,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,15-AUG-23, FALLAS NO.:  F5167033 Y F5167018 TAREA DE FO 5167033-002 Y 5167018-002 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA:  DWDM JUTIAPA - CHIQUIMULA LATITUD DE CORTE DE F. O: 14.48785488 LONGITUD DE CORTE DE F.O,0,0, 14.48785488,-89.68790688,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",ASUNCION MITA-ESTANZUELA JUTIAPA,
748,F5167033,F5167033-002,DATOS,ROUTER,TELGUA,14/08/2023 21:36:48,15/08/2023 06:41:31,9.08,Guatemala,CENTRAL,AGUA BLANCA SHELTER,tmipuser,14/08/2023 21:46:07,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JABLGTABN1W1A01A14ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica,RENDIMIENTO,DESCONFIGURADO,14/08/2023 21:10:19,15/08/2023 05:49:10,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JABLGTABN1W1A01A14ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.6.142
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",1,0,3,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,15-AUG-23, FALLAS NO.:  F5167033 Y F5167018 TAREA DE FO 5167033-002 Y 5167018-002 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA:  DWDM JUTIAPA - CHIQUIMULA LATITUD DE CORTE DE F. O: 14.48785488 LONGITUD DE CORTE DE F.O,0,0,14.48785488, -89.68790688,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",ASUNCION MITA-ESTANZUELA JUTIAPA,
749,F5167113,F5167113-002,DATOS,ROUTER,TELGUA,14/08/2023 22:38:09,15/08/2023 06:38:41,8.01,Guatemala,ORIENTE,CONCEPCION LAS MINAS,tmipuser,14/08/2023 22:43:24,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: Physical Port Down | Descripcion: Physical Port Down(Entity) | Equipo: UCMIGTCMN1C1A01A13ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,14/08/2023 22:16:04,15/08/2023 05:16:03,"GT | Alarma: Physical Port Down | Descripcion: Physical Port Down(Entity) | Equipo: UCMIGTCMN1C1A01A13ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.0.157
Causa Probable: The physical interface was Down.
Descripcion de Alarma (ESP): Puerto fisico ",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,15-AUG-23,  ALEJANDRO  AJCHE  DE  BO IP  INFORMA QUE SE ENCUENTRA  EN SERVICIO  YF UNCIONANDO 15/08/2023 05:00 AM FAVOR DE VALIDAR SERVICIO CAUSA: DAÑO DE FIBRA POR PROYECTIL ARMA DE FUEGO SOLUCION: CORRER RESER,1,0,NO SE TIENE DATOS,NO SE TIENE DATOS,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO,CHIQUIMULA-JUTIAPA,
750,F5167120,F5167120-002,DATOS,ROUTER,TELGUA,14/08/2023 22:44:20,15/08/2023 03:19:32,4.59,Guatemala,METROPOLITANA,GUARDA VIEJO ARRIBA,tmipuser,14/08/2023 23:30:19,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: Physical Port Down | Descripcion: Physical Port Down(Entity) | Equipo: GNCYGTG2N2D4B01A02YNC1 | Puerto: 100GE12/0/11 Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,14/08/2023 22:31:49,15/08/2023 03:04:28,"GT | Alarma: Physical Port Down | Descripcion: Physical Port Down(Entity) | Equipo: GNCYGTG2N2D4B01A02YNC1 | Puerto: 100GE12/0/11 Interfaz Generica
Tipo de Equipo: NE9000 - Direccion IP: 10.179.0.2
Causa Probable: The physical interface was Down.
Descripcion de Alarma (ESP): Puerto fisico caido
Mnem",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,15-AUG-23," COMENTARIO GENERAL DE CIERRE: SE ENCONTRO DAÑO DE FIBRA POR CAÍDA DE ÁRBOL,  CAUSADO POR LLUVIAS EN EL SECTOR, SE JALO RESERVA A UNA DISTANCIA DE 2 POSTES  Y SE HIZO 1 EMPALME DE FO DE 24 FUSIONES.  T",1,0,14.1368350,-90.6552140,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,ESCUINTLA-TAXISCO,
751,F5167182,F5167182-001,TRANSMISION,FIBRA OPTICA,TELGUA,14/08/2023 23:37:54,15/08/2023 05:47:03,6.15,Guatemala,CENTRAL,JUTIAPA CTRAL,lopez.estefan,15/08/2023 00:16:05,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,PERDIDA DE SEÑAL ÓPTICA DWDM REGIONAL GT ALCATEL LUCENT 1350 SEGMENTO JUTIAPA -- CHIQUIMULA /,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,14/08/2023 23:37:53,15/08/2023 05:43:06,PERDIDA DE SEÑAL ÓPTICA DWDM REGIONAL GT ALCATEL LUCENT 1350 SEGMENTO JUTIAPA -- CHIQUIMULA /,1,0,Falla sin Afectación,Closed,GT - F.O MOVIL,diego.taguite,VANDALISMO,FIBRA OPTICA,closed,f,,,,15-AUG-23,"  15/08/2023 05:28:25 GUATEMALA/CENTRO AMERICA (CARLOS EDGARDO ICHEL ESCOBAR):  INFORMA ROME LUNA PERSONAL DE CAMPO, QUE FINALIZARON LOS TRABAJOS POR PARTE DE UFINET,  ENLACE SE OBSERVA OPERATIVO  NOC ",0,0,no se tiene datos personal de  ufinet  atendio l afalla.,no se tiene datos personal de  ufinet  atendio l afalla.,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,JUTIAPA-QUEZADA,
752,F5167291,F5167291-001,MOVIL,BTS,TELGUA,15/08/2023 02:26:28,15/08/2023 10:47:45,8.35,Guatemala,CENTRAL,LOS HATILLOS SANTA ROSA CELDA,integracion_logcontrol,15/08/2023 02:31:28,WO - CCR GT,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,REMEDY: INC000039803498 15/08/2023 02:17:29 a.m. BTS:GSM CELL OUT OF SERVICE,CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,14/08/2023 19:26:27,15/08/2023 10:47:35,"BTS:GSM CELL OUT OF SERVICE
***** WO CREADA POR SIEU *****

 REGION:CENTRAL 
NOMBRE DEL NODO:OSMIGTHAN1W1 WG3652 LOS HATILLOS SANTA ROSA 
IP_NODO:10.111.111.114

NeType: BSC6900 GSM| NeLocation: | vendor: | neName: GTGDV6B| alarmName: GSM Cell out of Service| alarmLocation: Site Index=55, Cell Index",3,0,2,Closed,WO - CCR GT,mynor.adqui,DESASTRE NATURAL,FIBRA OPTICA,closed,f,,,,15-AUG-23," SE ENCONTRO DAÑO, CABLE CORTADO POR DESCARGA ELÉCTRICA, SE JALO RESERVA DE UN POSTE Y SE REALIZÓ UN EMPALME, SE UTILIZO UNA MUFA TELETECHNO NUEVA, 12 TERMOS DE 60 MM, 2 MANGUITAS PEQUEÑAS Y 5 PREFORMA",0,1,14.194230,-90.270983,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
753,F5167937,F5167937-001,TRANSMISION,RADIOS SDH,CLARO_XT,15/08/2023 12:15:10,15/08/2023 16:03:27,3.8,Guatemala,ORIENTE,CHIQUIMULA MA5616 XT,alejandro.rodriguez,15/08/2023 12:53:03,FRONT OFFICE,WO - CCR GT,WO - UFINET,marlon.martinez,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM LOCAL EN EL BUS ORIENTE NOKIA ENTRE JUTIAPA - CHIQU,RENDIMIENTO,ESTACIONES REPETIDORAS EN SERVICIO CON CORTE DE ENERGIA INTERNA O EXTE,15/08/2023 12:15:07,15/08/2023 16:02:58,SE OBSERVA PERDIDA DE SEÑAL OPTICA A NIVEL DWDM LOCAL EN EL BUS ORIENTE NOKIA ENTRE JUTIAPA - CHIQUIMULA,3,0,3,Closed,FRONT OFFICE,sergior.portillo,REPARACION DE CABLE SUBMARINO,FIBRA OPTICA,closed,f,,,,15-AUG-23," UFINET INFORMA  15/08/2023 03:18 PM ESTIMADO CLIENTE FAVOR VALIDAR EL ESTADO ACTUAL DE SU SERVICIO CAUSA: AVERÍA EN FIBRA ÓPTICA/ANIMALES/ARDILLA SOLUCIÓN: SE CORRIÓ RESERVA , CAPADURA Y MUFA  SE CONS",0,0,no brinda,no brinda,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
754,F5168302,F5168302-001,DATOS,ROUTER,TELGUA,15/08/2023 16:47:36,04/09/2023 18:50:49,482.05,Guatemala,ORIENTE,CHIQUIMULA UR,tmipuser,04/09/2023 12:09:41,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,roger.funes,GT | Alarma: Physical Port Down | Descripcion: The physical port is Down | Equipo: UCHIGTCHN1D1B04B03EIM2 | Puerto: GigabitEthernet5/0/3 Interfaz Generica,CAIDA POTENCIAL,DESCONFIGURADO,15/08/2023 16:26:47,04/09/2023 18:38:30,"GT | Alarma: Physical Port Down | Descripcion: The physical port is Down | Equipo: UCHIGTCHN1D1B04B03EIM2 | Puerto: GigabitEthernet5/0/3 Interfaz Generica
Tipo de Equipo: NE40E(V8) - Direccion IP: 10.179.28.53
Causa Probable: The physical port is Down
Descripcion de Alarma (ESP): Puerto fisico caido",1,0,3,Closed,FRONT OFFICE,sergior.portillo,FALLA DE RED COMERCIAL,FUERZA Y CLIMA,closed,f,,,,04-SEP-23," SE ATIENDE LLAMADA DE JHONY GALVAN,TEL: 58263541  INDICA QUE PERSONAL DE UFINET TRABAJA EN ATENUACIONES QUE SE ENCONTRARON A 22KMS, Y SE COMUNICA CON JOSE PORTILLO DE BO IP, INDICA QUE LOS NIVELES YA ",0,0,N-V,N-V,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.2 EMPALME O FUSION POR HILO DE FO EN MUFA O CIERRE FO AERE,,
755,F5168809,F5168809-001,TRANSMISION,DWDM,TELGUA,16/08/2023 06:41:17,16/08/2023 11:56:50,5.26,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,16/08/2023 06:45:57,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,marioa.hernandez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 0-Los Amates/Puerto Cortez-6-11AST2-1(RM1/TM1 Dir Los Amates)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IPBAGTPB,CAIDA TOTAL,DWDM SIN PROTECCION,16/08/2023 06:36:51,16/08/2023 11:56:49,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 0-Los Amates/Puerto Cortez-6-11AST2-1(RM1/TM1 Dir Los Amates)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is,1,0,2,Closed,GT - F.O MOVIL,julio.barrera,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,16-AUG-23, -*-* SE LLAMA A 58262972    KENETH BROWN INDICA QUE SE INSTALARON  150 MTS DE FIBRA DE 48 HILOS Y SE REALIZARON 18 FUSIONES EN CADA MUFFA NUEVA  CORTE CAUSADO POR AMPLIACION DE CARRETERA,100,1,15.6804,-88.5758,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,LOS AMATES-RIO HONDO,
756,F5169141,F5169141-001,TRANSMISION,FIBRA OPTICA,TELGUA,16/08/2023 11:17:41,26/10/2023 14:44:13,1707.44,Guatemala,ORIENTE,ZACAPA,siguenza.cristian,26/10/2023 08:32:10,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,yensis.calgua,ALARMA DE LOS OF SIGNAL A NIVEL DE STM16 ENTRE LOS SITIOS DE ZACAPA - LOS AMATES ANILLO 14,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,16/08/2023 11:17:37,26/10/2023 14:44:06,ALARMA DE LOS OF SIGNAL A NIVEL DE STM16 ENTRE LOS SITIOS DE ZACAPA - LOS AMATES ANILLO 14,4,0,Falla sin Afectación,Closed,GT - F.O MOVIL,julio.barrera,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,26-OCT-23, SE QUITO LA  DEGRADACION   Y ALTA  TAZA DE   EN EL  HILO  30   DEL  ODF A1 ENLACE ZACAPA  A  RIO  HONDO  SE  MIGRO AL  ODF A3 FIBRA 2 ODF  QUE  ES DE CLARO  PERO  VA  A LA  FRAGUA   Y CONECTA  DE ORZA,0,0,no se tiene datos  fibras de ufinet,no se tiene datos  fibras de ufinet,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.2 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,GUAZACAPAN-EL BARRO TC,
